group_id,layer_idx,step,query_tokens,assignments,metric,observed,null_mean,null_p025,null_p975,observed_minus_null,outside_null_95
0,1,1,482,3856,active_experts,79.0,43.64453125,42.0,44.0,35.35546875,1
0,1,1,482,3856,effective_experts,11.929019907993524,12.027155700943442,11.933184556551582,12.114165554381458,-0.09813579294991825,1
0,1,1,482,3856,top10_load_share,0.8516597510373444,0.845471140754668,0.8425829875518672,0.8482883817427386,0.006188610282676366,1
0,2,1,482,3856,active_experts,83.0,57.625,56.0,58.0,25.375,1
0,2,1,482,3856,effective_experts,13.620823401592865,12.766925653753464,12.69534129804653,12.855628190350524,0.853897747839401,1
0,2,1,482,3856,top10_load_share,0.804201244813278,0.8453090556924274,0.8425829875518672,0.8479317946058091,-0.04110781087914939,1
0,3,1,482,3856,active_experts,88.0,61.7421875,61.0,62.0,26.2578125,1
0,3,1,482,3856,effective_experts,17.31193472368409,17.7729279722326,17.63594551224509,17.91857629693937,-0.46099324854851176,1
0,3,1,482,3856,top10_load_share,0.7092842323651453,0.6810783924403527,0.6779045643153527,0.68455005186722,0.02820583992479253,1
0,4,1,482,3856,active_experts,94.0,83.11328125,81.0,84.0,10.88671875,1
0,4,1,482,3856,effective_experts,20.35368875236476,17.90784282811162,17.73230353391906,18.08548895853584,2.445845924253142,1
0,4,1,482,3856,top10_load_share,0.6304460580912863,0.6630575726141079,0.6598482883817427,0.6664937759336099,-0.03261151452282163,1
0,5,1,482,3856,active_experts,95.0,78.37890625,77.0,79.0,16.62109375,1
0,5,1,482,3856,effective_experts,28.995534269121713,25.351421313934537,25.147096410392436,25.59050508691626,3.6441129551871754,1
0,5,1,482,3856,top10_load_share,0.5012966804979253,0.537842809906639,0.5340702800829875,0.5412344398340249,-0.03654612940871371,1
0,6,1,482,3856,active_experts,115.0,97.9609375,96.0,99.0,17.0390625,1
0,6,1,482,3856,effective_experts,28.047974224606598,25.088901743348817,24.74870411684767,25.46529911180479,2.959072481257781,1
0,6,1,482,3856,top10_load_share,0.4743257261410788,0.5221509498184648,0.5183480290456433,0.5255770228215768,-0.04782522367738595,1
0,7,1,482,3856,active_experts,118.0,103.27734375,101.0,104.0,14.72265625,1
0,7,1,482,3856,effective_experts,41.739614738957854,34.116959226520954,33.74470697355161,34.530414392294055,7.6226555124369,1
0,7,1,482,3856,top10_load_share,0.3934128630705394,0.44359439834024894,0.4399312759336099,0.4479382780082988,-0.05018153526970953,1
0,8,1,482,3856,active_experts,110.0,103.7734375,101.0,105.0,6.2265625,1
0,8,1,482,3856,effective_experts,32.590867643964366,29.906603171924747,29.52580153975497,30.26574656008535,2.6842644720396187,1
0,8,1,482,3856,top10_load_share,0.4551348547717842,0.47300979804201243,0.46939834024896265,0.4769190871369295,-0.017874943270228205,1
0,9,1,482,3856,active_experts,124.0,114.17578125,113.0,115.0,9.82421875,1
0,9,1,482,3856,effective_experts,36.98524941669279,34.22309487218529,33.82956427319375,34.589757934847995,2.7621545445074958,1
0,9,1,482,3856,top10_load_share,0.4447614107883817,0.45448347542790457,0.45108272821576767,0.45824688796680496,-0.009722064639522854,1
0,10,1,482,3856,active_experts,116.0,111.1640625,109.0,112.0,4.8359375,1
0,10,1,482,3856,effective_experts,30.897102033522152,27.389117691239957,27.04744164386751,27.71512734720302,3.507984342282196,1
0,10,1,482,3856,top10_load_share,0.47276970954356845,0.5120398810295642,0.5088174273858921,0.5155601659751037,-0.039270171485995764,1
0,11,1,482,3856,active_experts,112.0,104.578125,103.0,105.0,7.421875,1
0,11,1,482,3856,effective_experts,33.93541908213663,31.513480879386343,31.198678598398427,31.887028531344537,2.4219382027502903,1
0,11,1,482,3856,top10_load_share,0.4434647302904564,0.46556806762188796,0.462396265560166,0.4691390041493776,-0.02210333733143155,1
0,12,1,482,3856,active_experts,125.0,128.2109375,126.0,129.0,-3.2109375,1
0,12,1,482,3856,effective_experts,45.169562787080466,40.69715006935695,40.28318751928432,41.155315604378735,4.472412717723515,1
0,12,1,482,3856,top10_load_share,0.366701244813278,0.4032149572095436,0.3993775933609959,0.4065417531120332,-0.03651371239626561,1
0,13,1,482,3856,active_experts,125.0,113.15234375,111.0,114.0,11.84765625,1
0,13,1,482,3856,effective_experts,43.69918766091015,43.15143866078571,42.568700780830454,43.73688363535318,0.5477490001244405,0
0,13,1,482,3856,top10_load_share,0.3586618257261411,0.36651282092842324,0.36281120331950206,0.3703319502074689,-0.007850995202282163,1
0,14,1,482,3856,active_experts,131.0,125.87109375,124.0,127.0,5.12890625,1
0,14,1,482,3856,effective_experts,37.568753884792834,33.35088632349239,32.94038661086852,33.835082479513744,4.217867561300444,1
0,14,1,482,3856,top10_load_share,0.3983402489626556,0.4405968377204357,0.43707857883817425,0.4434647302904564,-0.0422565887577801,1
0,15,1,482,3856,active_experts,127.0,114.28125,112.0,115.0,12.71875,1
0,15,1,482,3856,effective_experts,46.450284286160574,39.05119968939971,38.602526968738346,39.45858853348381,7.399084596760865,1
0,15,1,482,3856,top10_load_share,0.3524377593360996,0.4054659135114108,0.4017116182572614,0.40913511410788383,-0.053028154175311204,1
0,16,1,482,3856,active_experts,121.0,106.68359375,105.0,107.0,14.31640625,1
0,16,1,482,3856,effective_experts,39.53630895718442,35.44544914789548,35.00280480862281,35.90348217339881,4.090859809288936,1
0,16,1,482,3856,top10_load_share,0.39574688796680496,0.42605172944761405,0.4221991701244813,0.42988200207468885,-0.030304841480809086,1
0,17,1,482,3856,active_experts,117.0,103.3984375,102.0,104.0,13.6015625,1
0,17,1,482,3856,effective_experts,35.226792644153086,29.913121394698976,29.57629621744914,30.30553617116411,5.31367124945411,1
0,17,1,482,3856,top10_load_share,0.44891078838174275,0.48055181859439833,0.4770163381742739,0.4846019190871369,-0.031641030212655574,1
0,18,1,482,3856,active_experts,100.0,87.51953125,86.0,88.0,12.48046875,1
0,18,1,482,3856,effective_experts,28.59383305320405,27.802245599850984,27.54653274192146,28.032494183083248,0.7915874533530669,1
0,18,1,482,3856,top10_load_share,0.5147821576763485,0.5198179379538381,0.5159167531120332,0.5238589211618258,-0.005035780277489632,1
0,19,1,482,3856,active_experts,121.0,103.265625,101.0,104.0,17.734375,1
0,19,1,482,3856,effective_experts,29.286575877785612,27.332031011203703,27.012677064906917,27.67503184548745,1.9545448665819087,1
0,19,1,482,3856,top10_load_share,0.4987033195020747,0.5155551008169087,0.5116701244813278,0.5191908713692946,-0.016851781314834002,1
0,1,2,454,3632,active_experts,81.0,43.3671875,42.0,44.0,37.6328125,1
0,1,2,454,3632,effective_experts,12.326083625178004,12.027538460697741,11.91665244936321,12.15251530670617,0.298545164480263,1
0,1,2,454,3632,top10_load_share,0.8356277533039648,0.8454138129818283,0.8416850220264317,0.8487403634361234,-0.009786059677863501,1
0,2,2,454,3632,active_experts,96.0,57.24609375,55.0,58.0,38.75390625,1
0,2,2,454,3632,effective_experts,14.279307306449134,12.759843008581793,12.63761428629231,12.893091025513822,1.5194642978673407,1
0,2,2,454,3632,top10_load_share,0.7816629955947136,0.8455095333149779,0.8408590308370044,0.8493942731277533,-0.06384653772026427,1
0,3,2,454,3632,active_experts,93.0,61.4609375,60.0,62.0,31.5390625,1
0,3,2,454,3632,effective_experts,18.95444813881377,17.764359414899374,17.509144080760393,17.991174062046245,1.1900887239143962,1
0,3,2,454,3632,top10_load_share,0.6792400881057269,0.681064151982379,0.6759361233480177,0.6868460903083701,-0.0018240638766521267,0
0,4,2,454,3632,active_experts,98.0,82.09765625,79.0,84.0,15.90234375,1
0,4,2,454,3632,effective_experts,21.787512924100433,17.892974848903663,17.597142806529767,18.1460486751528,3.8945380751967704,1
0,4,2,454,3632,top10_load_share,0.6065528634361234,0.6631246558370044,0.6573169052863436,0.6681924559471366,-0.05657179240088106,1
0,5,2,454,3632,active_experts,92.0,77.73046875,76.0,79.0,14.26953125,1
0,5,2,454,3632,effective_experts,28.73222453584715,25.35351664783024,25.040081543771784,25.648083853702733,3.3787078880169084,1
0,5,2,454,3632,top10_load_share,0.5041299559471366,0.5376611113023129,0.5327643171806168,0.5426762114537445,-0.033531155355176256,1
0,6,2,454,3632,active_experts,108.0,97.19921875,95.0,99.0,10.80078125,1
0,6,2,454,3632,effective_experts,28.08717795852319,25.082203481048847,24.59339747043171,25.565536344389237,3.0049744774743417,1
0,6,2,454,3632,top10_load_share,0.46530837004405284,0.5222662703056167,0.5166230726872246,0.5280837004405287,-0.05695790026156383,1
0,7,2,454,3632,active_experts,128.0,102.26953125,100.0,104.0,25.73046875,1
0,7,2,454,3632,effective_experts,44.25642470845579,34.1035501146317,33.54697583477407,34.71838853799988,10.152874593824087,1
0,7,2,454,3632,top10_load_share,0.37637665198237885,0.4436572910930616,0.43815390969162993,0.4487885462555066,-0.06728063911068277,1
0,8,2,454,3632,active_experts,121.0,102.71875,100.0,105.0,18.28125,1
0,8,2,454,3632,effective_experts,33.02132261278356,29.891276203377057,29.40628463146745,30.36011459600018,3.1300464094065,1
0,8,2,454,3632,top10_load_share,0.456773127753304,0.47312302106277543,0.46816492290748896,0.47869631057268724,-0.016349893309471453,1
0,9,2,454,3632,active_experts,135.0,113.375,111.0,115.0,21.625,1
0,9,2,454,3632,effective_experts,38.06235897672647,34.218011807051006,33.70649674135038,34.74863370920922,3.8443471696754656,1
0,9,2,454,3632,top10_load_share,0.43667400881057267,0.45439947859306173,0.44933920704845814,0.4600426762114538,-0.017725469782489067,1
0,10,2,454,3632,active_experts,121.0,110.578125,108.0,112.0,10.421875,1
0,10,2,454,3632,effective_experts,31.992394441345525,27.374702251086987,26.836370458919728,27.963336346428715,4.617692190258538,1
0,10,2,454,3632,top10_load_share,0.45512114537444937,0.5121435761976872,0.506711178414097,0.5173458149779736,-0.05702243082323788,1
0,11,2,454,3632,active_experts,120.0,104.078125,102.0,105.0,15.921875,1
0,11,2,454,3632,effective_experts,34.53921440279007,31.541478759367916,31.033245393720534,32.128716897527376,2.997735643422157,1
0,11,2,454,3632,top10_load_share,0.4419052863436123,0.465162100770925,0.45980176211453744,0.46988573788546256,-0.0232568144273127,1
0,12,2,454,3632,active_experts,135.0,127.4296875,125.0,129.0,7.5703125,1
0,12,2,454,3632,effective_experts,46.22730585926549,40.70510144572474,40.1538231334389,41.39716982646647,5.522204413540749,1
0,12,2,454,3632,top10_load_share,0.35765418502202645,0.4029998107103524,0.3975770925110132,0.4082117290748899,-0.04534562568832595,1
0,13,2,454,3632,active_experts,124.0,112.35546875,110.0,114.0,11.64453125,1
0,13,2,454,3632,effective_experts,45.08532133922102,43.09828630817689,42.33339836569649,43.79651995729429,1.9870350310441296,1
0,13,2,454,3632,top10_load_share,0.352147577092511,0.36670352078744495,0.36150881057268724,0.3716616189427313,-0.01455594369493396,1
0,14,2,454,3632,active_experts,135.0,124.6640625,122.0,127.0,10.3359375,1
0,14,2,454,3632,effective_experts,37.00570595000982,33.33726769125702,32.72571296099623,34.09002479378655,3.6684382587528006,1
0,14,2,454,3632,top10_load_share,0.4003303964757709,0.4405641261701541,0.43557268722466963,0.4459319933920705,-0.04023372969438321,1
0,15,2,454,3632,active_experts,130.0,113.41015625,111.0,115.0,16.58984375,1
0,15,2,454,3632,effective_experts,46.17003017003017,39.040071714479254,38.43755849100859,39.63266106203744,7.129958455550913,1
0,15,2,454,3632,top10_load_share,0.3496696035242291,0.4056057698926211,0.4009843061674009,0.4106897026431718,-0.05593616636839199,1
0,16,2,454,3632,active_experts,125.0,106.27734375,105.0,107.0,18.72265625,1
0,16,2,454,3632,effective_experts,39.51515732464234,35.41839338794856,34.92279959145929,35.99364061189708,4.096763936693776,1
0,16,2,454,3632,top10_load_share,0.3986784140969163,0.4262060761976872,0.4208080947136564,0.4308920704845815,-0.0275276621007709,1
0,17,2,454,3632,active_experts,119.0,102.7734375,100.0,104.0,16.2265625,1
0,17,2,454,3632,effective_experts,36.12703072793997,29.889371577827095,29.420188241975332,30.373156662453333,6.237659150112872,1
0,17,2,454,3632,top10_load_share,0.4430066079295154,0.48067524779735676,0.47577092511013214,0.4851321585903084,-0.03766863986784136,1
0,18,2,454,3632,active_experts,104.0,86.734375,84.0,88.0,17.265625,1
0,18,2,454,3632,effective_experts,28.015477995676015,27.780035489740072,27.49284449024202,28.19217994352669,0.23544250593594285,0
0,18,2,454,3632,top10_load_share,0.5256057268722467,0.5201453658452643,0.5140418502202643,0.5250550660792952,0.005460361026982441,1
0,19,2,454,3632,active_experts,123.0,102.51171875,100.0,104.0,20.48828125,1
0,19,2,454,3632,effective_experts,29.22309948516185,27.32823450766926,26.930218490874182,27.711402963470686,1.8948649774925883,1
0,19,2,454,3632,top10_load_share,0.5038546255506607,0.5158852732654186,0.5110132158590308,0.521544603524229,-0.012030647714757814,1
0,1,3,432,3456,active_experts,92.0,43.1015625,41.0,44.0,48.8984375,1
0,1,3,432,3456,effective_experts,14.345312646378462,12.02036182021368,11.867836793191543,12.155886198768087,2.324950826164782,1
0,1,3,432,3456,top10_load_share,0.7667824074074074,0.8456160933883102,0.8412543402777778,0.8504050925925926,-0.07883368598090279,1
0,2,3,432,3456,active_experts,113.0,56.92578125,55.0,58.0,56.07421875,1
0,2,3,432,3456,effective_experts,16.142504588420692,12.748287818630471,12.612992524334265,12.894213766136746,3.394216769790221,1
0,2,3,432,3456,top10_load_share,0.7233796296296297,0.8455618399160879,0.8409649884259259,0.8500072337962963,-0.12218221028645826,1
0,3,3,432,3456,active_experts,115.0,61.28125,60.0,62.0,53.71875,1
0,3,3,432,3456,effective_experts,22.386205345428646,17.778385361827212,17.464859849159645,18.075402059187056,4.607819983601434,1
0,3,3,432,3456,top10_load_share,0.6142939814814815,0.6807996961805556,0.6746961805555556,0.6862340856481481,-0.06650571469907407,1
0,4,3,432,3456,active_experts,112.0,81.4140625,78.0,84.0,30.5859375,1
0,4,3,432,3456,effective_experts,24.802797597787173,17.899196966787542,17.581001547940673,18.21297411593496,6.90360063099963,1
0,4,3,432,3456,top10_load_share,0.5625,0.6632204408998843,0.6563585069444444,0.6701388888888888,-0.1007204408998843,1
0,5,3,432,3456,active_experts,102.0,76.96875,74.0,79.0,25.03125,1
0,5,3,432,3456,effective_experts,29.701826284168224,25.345399092090098,25.019412614060116,25.705842164333685,4.356427192078126,1
0,5,3,432,3456,top10_load_share,0.4895833333333333,0.5375128851996528,0.5318287037037037,0.5438729745370371,-0.047929551866319475,1
0,6,3,432,3456,active_experts,120.0,96.4453125,93.375,99.0,23.5546875,1
0,6,3,432,3456,effective_experts,28.981413361027265,25.058090781139875,24.46658218308058,25.632258512166814,3.9233225798873903,1
0,6,3,432,3456,top10_load_share,0.4557291666666667,0.5225344057436343,0.5163122106481481,0.5286458333333334,-0.06680523907696762,1
0,7,3,432,3456,active_experts,140.0,101.55859375,99.0,104.0,38.44140625,1
0,7,3,432,3456,effective_experts,49.2500948391034,34.086949171941065,33.37523240683225,34.834463041797584,15.163145667162333,1
