group_id,layer_idx,step,query_tokens,assignments,metric,observed,null_mean,null_p025,null_p975,observed_minus_null,outside_null_95
0,1,1,491,3928,active_experts,78.0,34.73828125,33.375,35.0,43.26171875,1
0,1,1,491,3928,effective_experts,12.404855435189845,10.985401314832036,10.93391523346984,11.0412266380042,1.419454120357809,1
0,1,1,491,3928,top10_load_share,0.8337576374745418,0.8916065348141547,0.889511201629328,0.8935845213849287,-0.05784889733961296,1
0,2,1,491,3928,active_experts,92.0,34.94921875,34.0,35.0,57.05078125,1
0,2,1,491,3928,effective_experts,13.097134436504824,11.908982533059728,11.846761752523683,11.978826711634284,1.188151903445096,1
0,2,1,491,3928,top10_load_share,0.7937881873727087,0.8500996451756619,0.8478551425661914,0.8523421588594705,-0.05631145780295321,1
0,3,1,491,3928,active_experts,94.0,54.8046875,54.0,55.0,39.1953125,1
0,3,1,491,3928,effective_experts,22.27905888740322,14.76400692610467,14.6490767193425,14.88599769294838,7.51505196129855,1
0,3,1,491,3928,top10_load_share,0.5832484725050916,0.7254367680753564,0.7227596741344195,0.7283604887983707,-0.1421882955702648,1
0,4,1,491,3928,active_experts,113.0,59.75390625,58.0,60.0,53.24609375,1
0,4,1,491,3928,effective_experts,24.276212773456184,17.097134411689513,16.97550396370243,17.22041333416357,7.1790783617666705,1
0,4,1,491,3928,top10_load_share,0.5616089613034623,0.6922366264638493,0.6891547861507128,0.695010183299389,-0.13062766516038704,1
0,5,1,491,3928,active_experts,126.0,81.3828125,80.0,82.0,44.6171875,1
0,5,1,491,3928,effective_experts,35.78196660482375,24.13013381734284,23.899326317331195,24.346035295343555,11.65183278748091,1
0,5,1,491,3928,top10_load_share,0.45366598778004075,0.5529869685590632,0.5498981670061099,0.5561672606924644,-0.0993209807790224,1
0,6,1,491,3928,active_experts,133.0,97.19921875,95.0,98.0,35.80078125,1
0,6,1,491,3928,effective_experts,32.51137642284303,21.644348235257503,21.469827519341973,21.8224924110889,10.867028187585525,1
0,6,1,491,3928,top10_load_share,0.48345213849287166,0.6112634849159878,0.6082930244399185,0.6135437881873728,-0.12781134642311615,1
0,7,1,491,3928,active_experts,134.0,99.6875,98.0,100.0,34.3125,1
0,7,1,491,3928,effective_experts,41.41262360027055,32.30180139644476,32.053082550395615,32.5220671639648,9.11082220382579,1
0,7,1,491,3928,top10_load_share,0.3895112016293279,0.446242322746945,0.44332357433808556,0.44914714867617106,-0.05673112111761708,1
0,8,1,491,3928,active_experts,128.0,98.53125,97.0,99.0,29.46875,1
0,8,1,491,3928,effective_experts,42.02145032055647,29.422653506674145,29.13338136259934,29.661071528190085,12.598796813882323,1
0,8,1,491,3928,top10_load_share,0.39842158859470467,0.4900573606160896,0.48676171079429736,0.49303080448065173,-0.09163577202138495,1
0,9,1,491,3928,active_experts,137.0,116.28125,115.0,117.0,20.71875,1
0,9,1,491,3928,effective_experts,40.16866001926532,24.087625927644027,23.894247487656795,24.292785495901594,16.08103409162129,1
0,9,1,491,3928,top10_load_share,0.3986761710794297,0.570846526540224,0.5674643584521385,0.5735743380855397,-0.17217035546079434,1
0,10,1,491,3928,active_experts,136.0,112.50390625,111.0,113.0,23.49609375,1
0,10,1,491,3928,effective_experts,56.84992741394684,41.34145643539755,40.98748912688255,41.656421012831586,15.508470978549283,1
0,10,1,491,3928,top10_load_share,0.30015274949083504,0.39019738098268836,0.3874745417515275,0.3933299389002037,-0.09004463149185332,1
0,11,1,491,3928,active_experts,132.0,106.6328125,105.0,107.0,25.3671875,1
0,11,1,491,3928,effective_experts,49.164772835902696,39.17627595636894,38.85852163518486,39.46579972053932,9.988496879533756,1
0,11,1,491,3928,top10_load_share,0.3396130346232179,0.40208717858961307,0.39928080448065173,0.40478615071283097,-0.06247414396639517,1
0,12,1,491,3928,active_experts,132.0,106.26953125,104.375,107.0,25.73046875,1
0,12,1,491,3928,effective_experts,46.47652555289808,35.92402189954029,35.65232837861493,36.2418915444255,10.552503653357789,1
0,12,1,491,3928,top10_load_share,0.35463340122199594,0.4436050073192464,0.4404276985743381,0.44679226069246436,-0.08897160609725047,1
0,13,1,491,3928,active_experts,140.0,112.59765625,111.0,113.0,27.40234375,1
0,13,1,491,3928,effective_experts,55.83123095739523,39.74920150548542,39.366377970577005,40.10820218208362,16.082029451909804,1
0,13,1,491,3928,top10_load_share,0.30320773930753564,0.40097835253309577,0.39775330957230143,0.4040224032586558,-0.09777061322556013,1
0,14,1,491,3928,active_experts,146.0,119.46875,118.0,120.0,26.53125,1
0,14,1,491,3928,effective_experts,50.14489814489814,35.25291289693547,34.934232267805385,35.56881806867677,14.891985247962673,1
0,14,1,491,3928,top10_load_share,0.33172097759674135,0.4288640847759674,0.42585285132382894,0.43167642566191444,-0.09714310717922603,1
0,15,1,491,3928,active_experts,146.0,113.43359375,111.375,114.0,32.56640625,1
0,15,1,491,3928,effective_experts,54.351077920247995,41.66333591398832,41.243705689853165,42.07628729699458,12.687742006259676,1
0,15,1,491,3928,top10_load_share,0.3164460285132383,0.38538119749236255,0.3827329429735234,0.38823828920570264,-0.06893516897912427,1
0,16,1,491,3928,active_experts,120.0,101.16015625,99.0,102.0,18.83984375,1
0,16,1,491,3928,effective_experts,38.61930316379656,30.631924245702827,30.360217557485658,30.881329595249795,7.987378918093732,1
0,16,1,491,3928,top10_load_share,0.4088594704684318,0.47421059540478616,0.4709775967413442,0.47734215885947046,-0.06535112493635437,1
0,17,1,491,3928,active_experts,120.0,89.86328125,89.0,90.0,30.13671875,1
0,17,1,491,3928,effective_experts,38.48175823298782,31.157799782024583,30.908300594711047,31.42592024247002,7.323958450963239,1
0,17,1,491,3928,top10_load_share,0.40478615071283097,0.486630441700611,0.48370672097759676,0.4895621181262729,-0.08184429098778001,1
0,18,1,491,3928,active_experts,113.0,85.3984375,83.0,86.0,27.6015625,1
0,18,1,491,3928,effective_experts,29.617740102583003,23.283739870471873,23.0546814077152,23.48271673339233,6.33400023211113,1
0,18,1,491,3928,top10_load_share,0.49185336048879835,0.5392922209139511,0.5361507128309573,0.5420061099796334,-0.04743886042515277,1
0,19,1,491,3928,active_experts,140.0,98.58984375,97.0,99.0,41.41015625,1
0,19,1,491,3928,effective_experts,31.05450827426023,22.654452135847627,22.444702092875946,22.854698679644425,8.400056138412602,1
0,19,1,491,3928,top10_load_share,0.45773930753564157,0.5728274964994908,0.570010183299389,0.5757701120162932,-0.11508818896384926,1
0,1,2,420,3360,active_experts,79.0,33.84765625,32.0,35.0,45.15234375,1
0,1,2,420,3360,effective_experts,13.099172019455686,10.982900067159377,10.869277062287816,11.102235936719072,2.1162719522963087,1
0,1,2,420,3360,top10_load_share,0.8056547619047619,0.8915213448660715,0.8872023809523809,0.8955357142857143,-0.08586658296130956,1
0,2,2,420,3360,active_experts,103.0,34.82421875,34.0,35.0,68.17578125,1
0,2,2,420,3360,effective_experts,13.015478477008248,11.90732285231505,11.749603256174996,12.056930340180699,1.1081556246931985,1
0,2,2,420,3360,top10_load_share,0.8005952380952381,0.8500453404017857,0.8456473214285715,0.8547619047619047,-0.04945010230654756,1
0,3,2,420,3360,active_experts,105.0,54.0859375,53.0,55.0,50.9140625,1
0,3,2,420,3360,effective_experts,24.201680672268907,14.764768509985162,14.518933986272256,15.023564206528622,9.436912162283745,1
0,3,2,420,3360,top10_load_share,0.5565476190476191,0.7252894810267858,0.7193452380952381,0.7309523809523809,-0.16874186197916674,1
0,4,2,420,3360,active_experts,127.0,58.5234375,56.0,60.0,68.4765625,1
0,4,2,420,3360,effective_experts,26.32025589137672,17.0657749324145,16.78140359049583,17.345386967713665,9.254480958962223,1
0,4,2,420,3360,top10_load_share,0.5306547619047619,0.6931419735863095,0.6869047619047619,0.6995907738095237,-0.16248721168154756,1
0,5,2,420,3360,active_experts,133.0,79.33203125,76.0,82.0,53.66796875,1
0,5,2,420,3360,effective_experts,41.045628067624065,24.095193710292335,23.701490009214414,24.58937812631108,16.95043435733173,1
0,5,2,420,3360,top10_load_share,0.4086309523809524,0.5536074683779763,0.5471354166666668,0.5601190476190476,-0.14497651599702388,1
0,6,2,420,3360,active_experts,140.0,94.0625,90.375,97.0,45.9375,1
0,6,2,420,3360,effective_experts,36.630046137972656,21.655398317687066,21.220464561228365,22.025448222203668,14.97464782028559,1
0,6,2,420,3360,top10_load_share,0.45,0.6109409877232144,0.6043898809523809,0.6182291666666667,-0.16094098772321436,1
0,7,2,420,3360,active_experts,141.0,97.8046875,95.0,100.0,43.1953125,1
0,7,2,420,3360,effective_experts,42.86560454414288,32.2721560080777,31.69684505294813,32.825809278800136,10.593448536065182,1
0,7,2,420,3360,top10_load_share,0.3630952380952381,0.4466215587797619,0.4393973214285714,0.4532738095238095,-0.08352632068452381,1
0,8,2,420,3360,active_experts,136.0,96.546875,94.0,99.0,39.453125,1
0,8,2,420,3360,effective_experts,43.73373001115657,29.387363410276155,28.836913266264823,29.926758077665625,14.346366600880412,1
0,8,2,420,3360,top10_load_share,0.3830357142857143,0.4900506882440476,0.48333333333333334,0.49642857142857144,-0.10701497395833331,1
0,9,2,420,3360,active_experts,139.0,113.73046875,110.375,117.0,25.26953125,1
0,9,2,420,3360,effective_experts,43.320900676889075,24.045262859587254,23.543938111061035,24.5490001902204,19.27563781730182,1
0,9,2,420,3360,top10_load_share,0.3860119047619048,0.5710309709821428,0.5638020833333334,0.5776785714285714,-0.18501906622023806,1
0,10,2,420,3360,active_experts,132.0,110.19921875,107.0,113.0,21.80078125,1
0,10,2,420,3360,effective_experts,52.882651627288226,41.2960206139593,40.55693223208247,41.958751553539535,11.586631013328926,1
0,10,2,420,3360,top10_load_share,0.3068452380952381,0.39081914992559524,0.38511904761904764,0.3978050595238095,-0.08397391183035713,1
0,11,2,420,3360,active_experts,133.0,105.43359375,103.0,107.0,27.56640625,1
0,11,2,420,3360,effective_experts,50.68783448870371,39.13357253345998,38.396572084860736,39.87028471765282,11.554261955243724,1
0,11,2,420,3360,top10_load_share,0.33630952380952384,0.40267508370535715,0.3962425595238095,0.40922619047619047,-0.06636555989583331,1
0,12,2,420,3360,active_experts,117.0,104.06640625,101.0,107.0,12.93359375,1
0,12,2,420,3360,effective_experts,47.99551062400626,35.88145370390744,35.24591947290668,36.52525439869,12.114056920098818,1
0,12,2,420,3360,top10_load_share,0.3488095238095238,0.44360119047619045,0.43642113095238094,0.44959077380952384,-0.09479166666666666,1
0,13,2,420,3360,active_experts,133.0,110.74609375,108.0,113.0,22.25390625,1
0,13,2,420,3360,effective_experts,55.58203194233837,39.67297966435197,38.781549855224945,40.59012527276927,15.909052277986397,1
0,13,2,420,3360,top10_load_share,0.30357142857142855,0.4012706938244048,0.39415922619047616,0.4080357142857143,-0.09769926525297623,1
0,14,2,420,3360,active_experts,135.0,117.41015625,114.0,120.0,17.58984375,1
0,14,2,420,3360,effective_experts,50.85955238404152,35.210753399376244,34.39728135898048,35.918165260240606,15.648798984665277,1
0,14,2,420,3360,top10_load_share,0.32767857142857143,0.4290643601190476,0.4226190476190476,0.4369791666666667,-0.10138578869047615,1
0,15,2,420,3360,active_experts,134.0,111.375,108.375,114.0,22.625,1
0,15,2,420,3360,effective_experts,53.190106007067136,41.611011995908484,40.727640137441405,42.69482473661639,11.579094011158652,1
0,15,2,420,3360,top10_load_share,0.31845238095238093,0.38544805617559524,0.37857142857142856,0.39166666666666666,-0.06699567522321431,1
0,16,2,420,3360,active_experts,118.0,98.53125,95.375,102.0,19.46875,1
0,16,2,420,3360,effective_experts,36.416889777749105,30.58275958277072,29.98126451644096,31.096029772248514,5.8341301949783855,1
0,16,2,420,3360,top10_load_share,0.42678571428571427,0.4745837983630953,0.46726190476190477,0.48203125,-0.04779808407738101,1
0,17,2,420,3360,active_experts,114.0,89.08984375,87.0,90.0,24.91015625,1
0,17,2,420,3360,effective_experts,36.28113249991966,31.113323802403954,30.531353773164735,31.748752395729863,5.167808697515703,1
0,17,2,420,3360,top10_load_share,0.42470238095238094,0.48660365513392856,0.4798735119047619,0.4928571428571429,-0.061901274181547616,1
0,18,2,420,3360,active_experts,108.0,83.31640625,80.0,86.0,24.68359375,1
0,18,2,420,3360,effective_experts,26.193845968232164,23.273375617681438,22.827268346386123,23.746912032348188,2.920470350550726,1
0,18,2,420,3360,top10_load_share,0.5348214285714286,0.5395135788690476,0.5333333333333333,0.5461309523809523,-0.0046921502976190466,0
0,19,2,420,3360,active_experts,125.0,96.9921875,94.375,99.0,28.0078125,1
0,19,2,420,3360,effective_experts,27.686603035088925,22.655638820452573,22.13721935103503,23.160779120485167,5.030964214636352,1
0,19,2,420,3360,top10_load_share,0.49642857142857144,0.5724121093749999,0.5646205357142857,0.5791666666666667,-0.07598353794642843,1
0,1,3,386,3088,active_experts,77.0,33.38671875,31.0,35.0,43.61328125,1
0,1,3,386,3088,effective_experts,13.030604157442784,10.980475161366728,10.813495650661746,11.140282389983074,2.0501289960760563,1
0,1,3,386,3088,top10_load_share,0.8128238341968912,0.8916104173413213,0.8866580310880829,0.8973445595854922,-0.0787865831444301,1
0,2,3,386,3088,active_experts,97.0,34.74609375,34.0,35.0,62.25390625,1
0,2,3,386,3088,effective_experts,12.646506335358914,11.911662769255775,11.687973531201752,12.094912753446431,0.7348435661031392,1
0,2,3,386,3088,top10_load_share,0.8228626943005182,0.8497434625971503,0.8442357512953368,0.8568652849740933,-0.026880768296632107,1
0,3,3,386,3088,active_experts,97.0,53.73046875,52.0,55.0,43.26953125,1
0,3,3,386,3088,effective_experts,24.587179050831026,14.767233266546413,14.445908203684784,15.0955175081728,9.819945784284613,1
0,3,3,386,3088,top10_load_share,0.5488989637305699,0.7250230225874352,0.7164831606217616,0.7336868523316062,-0.17612405885686533,1
0,4,3,386,3088,active_experts,115.0,57.87890625,55.375,60.0,57.12109375,1
0,4,3,386,3088,effective_experts,26.28447311116624,17.081960653115445,16.71721146998093,17.4316237714242,9.202512458050794,1
