group_id,layer_idx,source_step,target_step,lag,query_tokens,oracle_auc,previous_auc,random_auc,recovered_oracle_gain,load_cosine,top10_jaccard,previous_top10_current_load_share
0,1,0,1,1,242,0.9733624418904958,0.939798150180785,0.501953125,0.928800109571217,0.9896041784124847,0.8181818181818182,0.8161157024793388
0,2,0,1,1,242,0.9710784155475207,0.940748482696281,0.501953125,0.935347905000301,0.9832426486328634,0.8181818181818182,0.7908057851239669
0,3,0,1,1,242,0.9569666838842975,0.9339266690340909,0.501953125,0.9493641136613573,0.9236949718963251,0.6666666666666666,0.5552685950413223
0,4,0,1,1,242,0.9490532993285123,0.921271710356405,0.501953125,0.9378627194367979,0.9612981643878367,0.8181818181818182,0.5630165289256198
0,5,0,1,1,242,0.9229766593491735,0.8437903538223142,0.501953125,0.8119195268994474,0.8372402773180599,0.3333333333333333,0.3300619834710744
0,6,0,1,1,242,0.9326676297778925,0.8953685918130165,0.501953125,0.9134019459499975,0.9010527913813111,0.42857142857142855,0.4018595041322314
0,7,0,1,1,242,0.913913190857438,0.8751331676136364,0.501953125,0.9058646056794694,0.9307370508294044,0.5384615384615384,0.33987603305785125
0,8,0,1,1,242,0.9093733858471075,0.8747518239927685,0.501953125,0.9150224837067409,0.8596337648520018,0.3333333333333333,0.3114669421487603
0,9,0,1,1,242,0.9078924005681819,0.8741142336002067,0.501953125,0.9167900989114768,0.9284794195707979,0.8181818181818182,0.384297520661157
0,10,0,1,1,242,0.8916298101756198,0.852444231017562,0.501953125,0.8994407911769274,0.8550114385122992,0.5384615384615384,0.25516528925619836
0,11,0,1,1,242,0.9043796003357438,0.8765374806301652,0.501953125,0.930814393654518,0.843381966940875,0.3333333333333333,0.2334710743801653
0,12,0,1,1,242,0.9003926426911157,0.8769289127066116,0.501953125,0.941110936685015,0.8925358304746588,0.42857142857142855,0.28202479338842973
0,13,0,1,1,242,0.8886093265754131,0.8687794582902892,0.501953125,0.9487144698460079,0.9042555859053787,0.5384615384615384,0.27117768595041325
0,14,0,1,1,242,0.8949832128099173,0.873040821926653,0.501953125,0.9441712185305354,0.9320998049716795,0.5384615384615384,0.306301652892562
0,15,0,1,1,242,0.8920212422520661,0.8652041096332644,0.501953125,0.9312501293165876,0.902342725333969,0.5384615384615384,0.29855371900826444
0,16,0,1,1,242,0.9216470009039257,0.8998841845299588,0.501953125,0.9481459758565818,0.9547507081343094,0.5384615384615384,0.37758264462809915
0,17,0,1,1,242,0.9126319569989669,0.8913271565082646,0.501953125,0.948122964149377,0.9078534065312456,0.6666666666666666,0.3744834710743802
0,18,0,1,1,242,0.9311301491477273,0.9080275858729339,0.501953125,0.9461700837302015,0.9441823026317837,0.5384615384615384,0.41890495867768596
0,19,0,1,1,242,0.9163283671229339,0.8871404474431818,0.501953125,0.9295616226244211,0.9601755387933327,0.6666666666666666,0.41580578512396693
0,1,1,2,1,200,0.9673388671875,0.95189453125,0.501953125,0.9668139039565214,0.986417050295856,0.8181818181818182,0.768125
