source,configured_batch_size,group_id,step,layer_idx,query_tokens,query_fraction,num_experts,top_k,assignments,active_experts,active_ratio,effective_experts,effective_ratio,top10_load_share,adjacent_top10_jaccard,hot_experts
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,1,256,1.0,256,8,2048,33,0.12890625,10.851285553882533,0.042387834194853646,0.89990234375,,15 19 23 92 100 107 131 146 147 153
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,2,256,1.0,256,8,2048,34,0.1328125,11.857561262453212,0.04631859868145786,0.8525390625,,1 4 13 14 18 138 147 157 158 159
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,3,256,1.0,256,8,2048,51,0.19921875,14.471700456822667,0.05653007990946354,0.73291015625,,77 79 105 124 130 163 164 177 180 231
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,4,256,1.0,256,8,2048,50,0.1953125,16.917427640282664,0.06608370171985416,0.69677734375,,11 24 64 201 208 211 227 228 238 242
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,5,256,1.0,256,8,2048,65,0.25390625,22.47052898884591,0.08777550386267934,0.57421875,,10 12 68 72 98 107 120 192 194 203
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,6,256,1.0,256,8,2048,73,0.28515625,21.461924985928466,0.08383564447628307,0.615234375,,4 11 89 138 155 211 213 216 240 247
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,7,256,1.0,256,8,2048,84,0.328125,33.25487211201497,0.12990184418755849,0.43408203125,,16 60 76 82 94 100 121 156 166 252
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,8,256,1.0,256,8,2048,92,0.359375,29.04401296291167,0.11345317563637371,0.48779296875,,132 140 153 155 164 166 177 205 219 255
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,9,256,1.0,256,8,2048,103,0.40234375,23.431342316372817,0.09152868092333132,0.58935546875,,39 44 71 73 85 93 133 157 211 218
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,10,256,1.0,256,8,2048,101,0.39453125,40.544262928951184,0.15837602706621556,0.3896484375,,8 33 38 50 143 165 171 192 195 223
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,11,256,1.0,256,8,2048,97,0.37890625,39.31078953287846,0.15355777161280648,0.39794921875,,7 11 19 42 56 75 86 139 195 217
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,12,256,1.0,256,8,2048,101,0.39453125,34.554579756471306,0.13497882717371604,0.45654296875,,75 79 104 113 115 139 162 171 179 234
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,13,256,1.0,256,8,2048,106,0.4140625,36.1110977184675,0.14105897546276366,0.42236328125,,35 54 65 72 79 84 137 180 224 230
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,14,256,1.0,256,8,2048,107,0.41796875,32.13435077073948,0.1255248076982011,0.46337890625,,1 19 37 68 99 118 123 126 127 223
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,15,256,1.0,256,8,2048,104,0.40625,38.813866113897575,0.1516166645074124,0.40966796875,,6 40 42 51 66 73 123 221 252 253
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,16,256,1.0,256,8,2048,90,0.3515625,29.289832402234637,0.11441340782122905,0.4833984375,,6 11 21 26 29 53 121 181 233 244
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,17,256,1.0,256,8,2048,84,0.328125,31.14828897338403,0.12167300380228137,0.47412109375,,84 93 121 124 195 196 217 219 222 240
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,18,256,1.0,256,8,2048,77,0.30078125,22.609584388981727,0.08831868901945987,0.55322265625,,4 42 96 128 147 224 233 238 250 255
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,0,19,256,1.0,256,8,2048,86,0.3359375,22.893922688121567,0.08942938550047487,0.54541015625,,77 164 182 183 194 199 228 237 247 255
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,1,242,0.9453125,256,8,1936,69,0.26953125,12.561906357877803,0.049069946710460166,0.818698347107438,0.8181818181818182,15 19 23 92 100 131 146 147 148 153
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,2,242,0.9453125,256,8,1936,75,0.29296875,13.006364210511705,0.05080611019731135,0.7949380165289256,0.8181818181818182,1 4 13 14 18 132 138 147 157 159
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,3,242,0.9453125,256,8,1936,79,0.30859375,21.447595504589255,0.08377966993980178,0.6058884297520661,0.6666666666666666,77 79 105 124 130 131 163 177 183 231
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,4,242,0.9453125,256,8,1936,99,0.38671875,23.739555623115706,0.09273263915279573,0.5702479338842975,0.8181818181818182,11 24 44 64 208 211 227 228 238 242
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,5,242,0.9453125,256,8,1936,108,0.421875,35.944684197403,0.14040892264610547,0.44834710743801653,0.3333333333333333,68 72 91 107 120 200 203 216 237 244
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,6,242,0.9453125,256,8,1936,104,0.40625,30.717062776594002,0.11998852647107032,0.4943181818181818,0.42857142857142855,35 70 89 117 127 211 213 216 240 247
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,7,242,0.9453125,256,8,1936,122,0.4765625,44.4055635855271,0.17345923275596523,0.35588842975206614,0.5384615384615384,16 82 86 94 100 121 166 193 238 252
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,8,242,0.9453125,256,8,1936,116,0.453125,43.99276978332825,0.17184675696612597,0.3822314049586777,0.3333333333333333,54 76 86 155 163 164 166 193 205 255
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,9,242,0.9453125,256,8,1936,128,0.5,40.56293153827839,0.15844895132139997,0.3977272727272727,0.8181818181818182,39 44 71 73 93 133 157 205 211 218
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,10,242,0.9453125,256,8,1936,129,0.50390625,58.56033997875133,0.22875132804199738,0.2887396694214876,0.5384615384615384,8 33 38 50 143 165 170 173 195 242
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,11,242,0.9453125,256,8,1936,106,0.4140625,51.915563189096346,0.2027951687074076,0.3130165289256198,0.3333333333333333,5 8 11 42 56 69 174 190 195 217
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,12,242,0.9453125,256,8,1936,114,0.4453125,51.89256244115855,0.2027053220357756,0.31766528925619836,0.42857142857142855,75 82 100 104 139 162 171 181 184 234
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,13,242,0.9453125,256,8,1936,128,0.5,57.34891976253137,0.22401921782238815,0.3052685950413223,0.5384615384615384,35 39 65 72 79 137 169 177 180 224
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,14,242,0.9453125,256,8,1936,131,0.51171875,50.660899653979236,0.1978941392733564,0.3424586776859504,0.5384615384615384,1 3 11 19 37 68 99 118 127 152
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,15,242,0.9453125,256,8,1936,128,0.5,54.827184693250636,0.2141686902080103,0.315599173553719,0.5384615384615384,6 42 60 66 73 76 123 221 232 252
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,16,242,0.9453125,256,8,1936,110,0.4296875,38.772069928623154,0.1514533981586842,0.41890495867768596,0.5384615384615384,16 21 26 29 53 61 121 181 183 233
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,17,242,0.9453125,256,8,1936,117,0.45703125,40.86365321296962,0.1596236453631626,0.3894628099173554,0.6666666666666666,84 90 121 124 195 196 217 219 234 240
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,18,242,0.9453125,256,8,1936,103,0.40234375,30.353379439918367,0.11856788843718112,0.4793388429752066,0.5384615384615384,4 128 147 156 157 219 224 233 238 255
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,1,19,242,0.9453125,256,8,1936,130,0.5078125,34.53702406840883,0.134910250267222,0.42768595041322316,0.6666666666666666,77 117 132 164 183 194 228 237 247 255
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,1,200,0.78125,256,8,1600,81,0.31640625,13.669372063220846,0.05339598462195643,0.784375,0.8181818181818182,19 23 92 100 107 131 146 147 148 153
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,2,200,0.78125,256,8,1600,97,0.37890625,13.854763116022816,0.05412016842196413,0.77,0.8181818181818182,1 2 13 14 18 132 138 147 157 159
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,3,200,0.78125,256,8,1600,96,0.375,24.78890696413355,0.09683166782864668,0.555625,0.8181818181818182,33 77 79 124 130 131 163 177 183 231
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,4,200,0.78125,256,8,1600,108,0.421875,26.582488785512545,0.10383784681840838,0.51625,0.6666666666666666,7 11 44 64 208 211 216 227 228 242
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,5,200,0.78125,256,8,1600,112,0.4375,40.41935076417835,0.15788808892257167,0.413125,0.8181818181818182,68 72 91 107 135 200 203 216 237 244
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,6,200,0.78125,256,8,1600,120,0.46875,32.33058018236468,0.12629132883736202,0.49125,0.8181818181818182,35 43 70 89 117 127 211 213 216 240
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,7,200,0.78125,256,8,1600,129,0.50390625,44.11207223351828,0.1723127821621808,0.36125,0.42857142857142855,6 82 86 94 100 109 121 146 193 195
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,8,200,0.78125,256,8,1600,119,0.46484375,44.37510833766684,0.17334026694401108,0.381875,0.8181818181818182,54 76 86 117 155 164 166 193 205 255
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,9,200,0.78125,256,8,1600,143,0.55859375,41.60031200234002,0.1625012187591407,0.39625,0.8181818181818182,39 44 71 93 133 154 157 205 211 218
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,10,200,0.78125,256,8,1600,129,0.50390625,58.065686808201775,0.22681908909453818,0.28875,0.5384615384615384,3 8 56 143 165 170 173 195 223 242
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,11,200,0.78125,256,8,1600,115,0.44921875,51.21434001520426,0.20005601568439163,0.320625,0.5384615384615384,0 5 8 69 174 190 191 195 217 241
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,12,200,0.78125,256,8,1600,123,0.48046875,52.945069490403704,0.20681667769688947,0.321875,0.6666666666666666,75 100 104 133 134 139 162 171 181 184
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,13,200,0.78125,256,8,1600,126,0.4921875,56.01750547045952,0.2188183807439825,0.301875,0.5384615384615384,35 39 54 65 72 79 137 180 234 240
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,14,200,0.78125,256,8,1600,131,0.51171875,48.73405672948791,0.19036740909956215,0.35125,0.8181818181818182,1 3 11 19 37 38 68 99 118 127
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,15,200,0.78125,256,8,1600,121,0.47265625,52.722629541148365,0.2059477716451108,0.321875,0.6666666666666666,6 40 42 66 76 116 123 221 232 252
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,16,200,0.78125,256,8,1600,102,0.3984375,34.96026001693387,0.13656351569114794,0.4475,0.6666666666666666,16 21 26 27 29 53 108 121 181 233
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,17,200,0.78125,256,8,1600,108,0.421875,37.59177679882526,0.14684287812041116,0.419375,1.0,84 90 121 124 195 196 217 219 234 240
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,18,200,0.78125,256,8,1600,107,0.41796875,27.507360367910945,0.10745062643715213,0.5225,1.0,4 128 147 156 157 219 224 233 238 255
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,2,19,200,0.78125,256,8,1600,126,0.4921875,31.691012626887844,0.12379301807378064,0.449375,0.6666666666666666,77 78 117 164 182 183 194 228 237 247
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,3,1,171,0.66796875,256,8,1368,73,0.28515625,14.210181022961972,0.055508519620945204,0.7653508771929824,0.8181818181818182,15 19 23 92 100 107 131 146 147 148
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,3,2,171,0.66796875,256,8,1368,71,0.27734375,13.275335177697382,0.0518567780378804,0.7967836257309941,0.8181818181818182,1 2 13 14 18 29 132 138 157 159
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,3,3,171,0.66796875,256,8,1368,83,0.32421875,25.01502432764797,0.09771493877987489,0.5526315789473685,0.8181818181818182,33 77 79 130 131 143 163 177 183 231
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,3,4,171,0.66796875,256,8,1368,88,0.34375,26.954112055307505,0.10528950021604494,0.5080409356725146,0.6666666666666666,7 11 21 44 64 208 211 226 227 228
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,3,5,171,0.66796875,256,8,1368,114,0.4453125,42.16438356164384,0.16470462328767124,0.391812865497076,0.8181818181818182,68 72 91 94 107 200 203 216 237 244
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,3,6,171,0.66796875,256,8,1368,98,0.3828125,35.91571028288489,0.1402957432925191,0.44298245614035087,0.8181818181818182,35 43 70 79 89 117 211 213 216 240
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,3,7,171,0.66796875,256,8,1368,121,0.47265625,43.027176162229274,0.1680749068837081,0.37207602339181284,0.8181818181818182,82 85 86 94 100 109 121 146 193 195
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,3,8,171,0.66796875,256,8,1368,103,0.40234375,43.870411177270384,0.17136879366121244,0.3786549707602339,0.8181818181818182,54 86 117 145 155 164 166 193 205 255
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,3,9,171,0.66796875,256,8,1368,122,0.4765625,42.55944692076776,0.16624783953424907,0.3961988304093567,0.6666666666666666,39 93 107 133 154 157 205 211 218 236
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,3,10,171,0.66796875,256,8,1368,119,0.46484375,54.72960168450605,0.21378750658010176,0.2982456140350877,0.5384615384615384,3 105 127 143 165 170 173 195 242 249
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,3,11,171,0.66796875,256,8,1368,105,0.41015625,49.04150943396226,0.19156839622641508,0.32821637426900585,0.8181818181818182,0 5 8 69 96 174 190 191 195 217
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,3,12,171,0.66796875,256,8,1368,109,0.42578125,49.819614524544775,0.19460786923650303,0.33187134502923976,0.6666666666666666,75 100 133 134 139 151 162 170 181 184
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,3,13,171,0.66796875,256,8,1368,109,0.42578125,51.557220783514246,0.20139539368560253,0.32090643274853803,0.6666666666666666,35 39 54 72 79 137 159 203 234 240
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,3,14,171,0.66796875,256,8,1368,115,0.44921875,47.27011871684769,0.1846489012376863,0.3530701754385965,0.8181818181818182,1 3 11 19 37 68 99 118 127 223
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,3,15,171,0.66796875,256,8,1368,119,0.46484375,51.17934693431056,0.19991932396215062,0.3223684210526316,0.5384615384615384,6 66 76 116 123 172 201 221 232 253
/root/lkd/FOCUS/results/llada2_moe_denoising/humaneval_bs8/routes_bs8.jsonl,8,0,3,16,171,0.66796875,256,8,1368,100,0.390625,32.41122272254936,0.12660633875995844,0.4722222222222222,1.0,16 21 26 27 29 53 108 121 181 233
